LSOA code_2011,IDACI_Decile
E01017129,3
E01017130,1
E01017132,2
E01017133,2
E01017023,6
E01017025,4
E01017026,4
E01017029,6
E01017030,4
E01017022,4
E01017024,5
E01017027,4
E01017028,3
E01017124,5
E01017094,6
E01017095,5
E01017097,4
E01017098,1
E01017122,7
E01017125,4
E01017127,4
E01017135,5
E01017067,5
E01017068,4
E01017069,8
E01017070,8
E01017074,3
E01017073,4
E01017123,5
E01017131,4
E01033380,9
E01033384,9
E01017071,9
E01017072,7
E01017121,8
E01017126,6
E01017059,10
E01017062,10
E01017066,6
E01032604,10
E01025278,10
E01025279,10
E01025282,10
E01025257,9
E01025277,9
E01025280,9
E01025281,9
E01025256,10
E01025258,9
E01025259,8
E01025299,8
E01025301,8
E01025302,8
E01025253,10
E01025254,10
E01025255,10
E01025300,7
E01025303,10
E01025260,2
E01025262,5
E01025263,2
E01025264,3
E01025239,7
E01025241,8
E01025242,9
E01025243,8
E01025251,7
E01025234,3
E01025235,6
E01025237,3
E01025238,2
E01025245,2
E01025252,5
E01025233,9
E01025240,9
E01025261,6
E01025266,10
E01025309,4
E01025236,1
E01025283,1
E01025284,3
E01025285,3
E01025286,1
E01025287,1
E01025270,6
E01025272,10
E01025273,10
E01025288,3
E01025246,6
E01025274,1
E01025275,3
E01025294,5
E01025276,6
E01025308,4
E01025310,3
E01025311,3
E01025312,2
E01025313,1
E01025314,2
E01025231,10
E01025232,2
E01025265,7
E01025267,5
E01025268,3
E01025269,2
E01025271,5
E01025295,3
E01025296,2
E01025297,1
E01025298,2
E01025244,4
E01025292,2
E01025293,2
E01025247,3
E01025248,1
E01025249,5
E01025250,2
E01025304,6
E01025305,3
E01025289,2
E01025290,3
E01025291,3
E01025306,4
E01033223,4
E01033224,2
E01033226,2
E01020465,6
E01020469,7
E01020470,9
E01020471,5
E01020472,4
E01020473,5
E01020474,7
E01020475,8
E01020476,6
E01020477,8
E01020485,3
E01020486,7
E01020487,8
E01020488,5
E01020489,7
E01020490,7
E01020491,5
E01020492,7
E01020493,6
E01020466,6
E01020467,7
E01020468,5
E01020478,9
E01020479,6
E01020480,8
E01020481,6
E01020482,6
E01020483,3
E01020484,5
E01016407,9
E01016408,7
E01016410,8
E01016411,10
E01016412,9
E01016386,10
E01016387,10
E01016425,9
E01016426,10
E01016430,10
E01016364,10
E01016409,7
E01016427,10
E01016428,7
E01016429,10
E01016362,5
E01016363,2
E01016365,6
E01016366,5
E01016367,4
E01016380,5
E01016383,5
E01016384,9
E01016431,9
E01016432,5
E01016381,3
E01016382,2
E01016385,5
E01016396,2
E01016397,1
E01016355,6
E01016358,4
E01016359,3
E01016360,3
E01016361,4
E01016356,3
E01016357,6
E01016395,4
E01016398,5
E01016399,7
E01016400,4
E01016394,2
E01016433,5
E01016434,4
E01016435,4
E01016436,5
E01016402,5
E01016404,5
E01016405,5
E01016406,7
E01033417,7
E01033421,3
E01016353,4
E01016378,5
E01016391,3
E01033415,7
E01033418,7
E01033420,10
E01033422,3
E01033423,5
E01016401,7
E01016403,7
E01016416,6
E01016417,6
E01016418,6
E01016388,5
E01016389,3
E01016390,6
E01016392,6
E01016393,8
E01016374,4
E01016375,2
E01016376,7
E01016379,5
E01016413,9
E01016414,8
E01016419,5
E01016420,2
E01016421,5
E01016422,3
E01016423,3
E01016424,8
E01016370,3
E01016371,5
E01016373,2
E01016415,1
E01016368,1
E01016372,1
E01016377,2
E01016438,1
E01016442,2
E01016443,2
E01016369,4
E01016437,4
E01016439,4
E01016440,2
E01016441,1
E01003744,9
E01003745,9
E01003746,10
E01003747,10
E01003748,10
E01003749,7
E01003750,6
E01003720,2
E01003722,3
E01003723,3
E01003726,1
E01003721,4
E01003724,4
E01003725,3
E01003727,3
E01003654,4
E01003655,7
E01003658,2
E01003660,8
E01003656,3
E01003657,6
E01003659,7
E01003698,5
E01003699,6
E01003700,5
E01003701,6
E01003702,4
E01003703,5
E01003704,3
E01003668,7
E01003669,10
E01003670,7
E01003671,10
E01003672,3
E01003673,8
E01003674,8
E01003707,6
E01003708,1
E01003709,5
E01003710,7
E01003759,9
E01003760,5
E01003761,2
E01003762,7
E01003763,8
E01003764,7
E01003765,7
E01003705,5
E01003706,3
E01003711,5
E01003712,2
E01003646,6
E01003648,7
E01003649,6
E01003651,6
E01003639,4
E01003640,6
E01003641,5
E01003642,5
E01003774,9
E01003775,9
E01003776,3
E01003777,9
E01003778,6
E01003779,7
E01003780,10
E01003647,8
E01003650,5
E01003652,6
E01003653,7
E01003638,5
E01003643,7
E01003644,5
E01003645,6
E01003789,10
E01003794,7
E01003795,10
E01003796,8
E01003661,3
E01003662,4
E01003663,5
E01003664,4
E01003665,5
E01003666,3
E01033590,2
E01033592,5
E01003751,5
E01003753,5
E01003754,5
E01003757,4
E01003769,4
E01003770,4
E01003771,5
E01003773,5
E01003752,5
E01003755,6
E01003756,4
E01003758,3
E01003766,3
E01003767,4
E01003768,3
E01003772,5
E01003781,5
E01003782,5
E01003786,6
E01003787,5
E01003790,6
E01003791,7
E01003792,9
E01003793,3
E01003783,3
E01003784,5
E01003785,5
E01003788,4
E01003683,3
E01003684,3
E01003685,3
E01003686,4
E01003688,4
E01003689,3
E01033589,6
E01033591,2
E01003737,4
E01003738,4
E01003739,4
E01003740,5
E01003741,3
E01003742,4
E01003743,3
E01003728,3
E01003729,2
E01003730,3
E01003732,2
E01003733,2
E01003731,2
E01003734,3
E01003735,1
E01003736,3
E01003713,3
E01003714,4
E01003715,3
E01003716,3
E01003718,4
E01003719,3
E01032581,2
E01003690,5
E01003691,4
E01003692,5
E01003693,6
E01003694,7
E01003695,5
E01003696,5
E01003697,5
E01003675,7
E01003676,7
E01003677,7
E01003678,8
E01003679,9
E01003680,9
E01003681,5
E01003682,7
E01012100,1
E01012101,4
E01012102,2
E01012184,4
E01012105,5
E01012142,5
E01012143,1
E01012144,5
E01012106,5
E01012107,2
E01032560,6
E01032561,1
E01012176,8
E01012177,9
E01012178,7
E01012179,8
E01012180,9
E01012185,4
E01012186,6
E01012127,1
E01012128,1
E01012129,5
E01012130,5
E01012131,1
E01012138,10
E01012139,9
E01012140,3
E01012141,7
E01012154,6
E01012155,4
E01012156,6
E01012157,5
E01012158,8
E01012159,3
E01012160,4
E01012161,4
E01012113,1
E01012114,1
E01012175,1
E01033471,1
E01012095,9
E01012097,4
E01012098,5
E01012099,1
E01012108,2
E01012109,1
E01012110,5
E01012111,3
E01012171,3
E01012172,6
E01012162,4
E01012163,8
E01012164,5
E01012165,1
E01012096,2
E01012136,2
E01033473,1
E01012112,1
E01012145,4
E01012147,10
E01012149,9
E01012132,1
E01012134,2
E01012137,2
E01012181,3
E01012117,3
E01012118,3
E01012119,3
E01012121,1
E01032548,8
E01032549,10
E01033472,4
E01012120,8
E01012124,10
E01012182,10
E01012183,8
E01012148,1
E01012150,1
E01012151,6
E01012152,8
E01032594,7
E01012146,8
E01012167,4
E01012168,2
E01012170,1
E01012173,7
E01012174,7
E01033470,1
E01032226,7
E01032227,9
E01032243,10
E01032244,6
E01032240,3
E01032241,2
E01032242,4
E01032245,2
E01032232,3
E01032233,8
E01032234,2
E01032235,2
E01032224,4
E01032225,2
E01032239,5
E01032262,3
E01032273,9
E01032275,4
E01032277,3
E01032278,2
E01032236,4
E01032237,7
E01032238,7
E01032264,5
E01032255,8
E01032263,6
E01032266,6
E01032274,8
E01032259,8
E01032269,8
E01032270,9
E01032271,10
E01032272,9
E01032253,7
E01032265,2
E01032267,4
E01032268,7
E01032276,7
E01032250,1
E01032251,3
E01032252,1
E01032254,4
E01032256,7
E01032257,8
E01032258,6
E01032260,2
E01032246,7
E01032247,5
E01032248,10
E01032249,7
E01032261,9
E01032228,10
E01032229,6
E01032230,10
E01032231,8
E01030603,10
E01030604,7
E01030605,6
E01030607,9
E01030559,9
E01030560,6
E01030561,9
E01030562,7
E01030563,8
E01030564,8
E01030606,9
E01030641,8
E01030642,8
E01030644,9
E01030565,8
E01030566,9
E01030567,8
E01030568,9
E01030569,6
E01030608,4
E01030609,4
E01030640,4
E01030643,5
E01030635,10
E01030636,10
E01030637,10
E01030638,10
E01030639,10
E01030589,10
E01030590,9
E01030591,10
E01030592,7
E01030599,3
E01030600,6
E01030601,4
E01030602,9
E01030598,8
E01030623,10
E01030624,10
E01030625,10
E01030626,10
E01030627,9
E01030615,2
E01030616,9
E01030617,8
E01030618,5
E01030619,2
E01030622,9
E01030610,5
E01030611,7
E01030612,8
E01030613,6
E01030614,9
E01030593,8
E01030596,10
E01030597,10
E01030620,9
E01030621,6
E01030594,6
E01030595,7
E01030630,6
E01030631,4
E01030570,5
E01030571,8
E01030572,5
E01030573,7
E01030574,9
E01030628,9
E01030629,8
E01030632,9
E01030633,4
E01030634,3
E01030584,10
E01030585,7
E01030586,5
E01030587,6
E01030588,3
E01030580,6
E01030581,10
E01030582,7
E01030583,7
E01030575,5
E01030576,6
E01030577,6
E01030578,3
E01030579,6
E01025315,10
E01025320,10
E01025331,9
E01025348,10
E01025349,10
E01025334,5
E01025344,9
E01025345,10
E01025346,9
E01025347,7
E01025329,6
E01025330,9
E01025335,5
E01025338,8
E01025339,7
E01025322,10
E01025326,8
E01025327,10
E01025342,9
E01025321,8
E01025340,8
E01025341,10
E01025343,8
E01025354,10
E01025316,10
E01025317,7
E01025325,6
E01025328,8
E01025318,9
E01025319,9
E01025333,10
E01025350,10
E01025351,10
E01025323,9
E01025324,10
E01025332,10
E01025336,9
E01025337,10
E01025352,10
E01025353,10
E01003797,10
E01003798,8
E01003799,10
E01003800,5
E01003801,10
E01003802,10
E01003803,4
E01003846,10
E01003847,10
E01003849,10
E01003851,10
E01003860,9
E01003864,10
E01003852,9
E01003853,7
E01003854,7
E01003855,3
E01003856,6
E01003857,8
E01003858,10
E01003848,7
E01003861,6
E01003862,5
E01003863,7
E01003865,8
E01033570,6
E01033571,5
E01003804,9
E01003807,8
E01003808,8
E01003809,10
E01003859,9
E01003873,10
E01003874,10
E01003875,9
E01003878,5
E01003866,10
E01003868,9
E01003871,8
E01003872,9
E01003821,10
E01003876,10
E01003877,10
E01003879,10
E01003892,10
E01003893,10
E01003894,10
E01003895,8
E01003905,8
E01003906,6
E01003907,3
E01003908,9
E01003909,6
E01003867,9
E01003869,10
E01003870,9
E01003910,10
E01003805,10
E01003806,10
E01003816,9
E01003817,8
E01003840,4
E01003841,3
E01003842,3
E01003843,4
E01003844,9
E01003845,9
E01003882,10
E01003883,8
E01003896,9
E01003897,9
E01003898,7
E01003899,10
E01003900,5
E01003901,10
E01003902,10
E01003903,6
E01003904,8
E01003880,10
E01003881,10
E01003884,9
E01003885,9
E01003818,5
E01003819,3
E01003820,6
E01003811,9
E01003812,8
E01003890,9
E01003891,10
E01003810,7
E01003813,10
E01003814,8
E01003815,6
E01003828,10
E01003829,3
E01003830,7
E01003831,5
E01003832,1
E01003833,4
E01003886,10
E01003887,10
E01003888,5
E01003889,10
E01003834,7
E01003835,10
E01003836,8
E01003837,9
E01003838,9
E01003839,5
E01003822,10
E01003823,9
E01003824,8
E01003825,10
E01003826,4
E01003827,6
E01027743,5
E01027751,9
E01027752,8
E01027759,10
E01027761,7
E01027762,8
E01027765,7
E01027766,4
E01027767,7
E01027768,9
E01027769,4
E01027770,3
E01027745,8
E01027746,7
E01027747,8
E01027748,7
E01027749,2
E01027750,6
E01027754,8
E01027771,10
E01027772,7
E01033183,10
E01033184,9
E01027742,8
E01027753,7
E01027763,9
E01027764,8
E01027773,8
E01027744,8
E01027756,6
E01027758,9
E01027760,7
E01033185,7
E01033186,8
E01005518,3
E01005520,4
E01005522,4
E01005523,8
E01005519,6
E01005594,5
E01005597,7
E01005598,8
E01005516,6
E01005517,6
E01005521,7
E01005596,7
E01005578,1
E01005579,1
E01005586,1
E01005593,2
E01005595,3
E01005489,5
E01005490,1
E01005491,3
E01005493,8
E01005494,5
E01005495,4
E01005488,10
E01005492,9
E01005499,4
E01005571,9
E01005570,9
E01005572,10
E01005573,10
E01005574,9
E01005587,8
E01005588,4
E01005580,2
E01005581,3
E01005583,2
E01005585,2
E01033258,2
E01005496,1
E01005589,2
E01005590,3
E01005591,5
E01005592,2
E01005472,1
E01005473,2
E01005482,1
E01005483,2
E01005484,1
E01005486,3
E01005487,3
E01005474,5
E01005575,6
E01005576,10
E01005577,9
E01005469,5
E01005563,2
E01005565,2
E01005566,3
E01005568,1
E01005569,2
E01005556,6
E01005559,3
E01005560,6
E01005567,5
E01005555,7
E01005557,7
E01005558,4
E01005561,7
E01005562,5
E01005470,3
E01005471,3
E01005475,3
E01005485,3
E01005564,2
E01005464,1
E01005465,5
E01005466,1
E01005467,1
E01005468,8
E01005476,6
E01005477,2
E01005478,3
E01005479,3
E01005480,5
E01005481,6
E01005497,1
E01005501,2
E01005502,3
E01005504,3
E01005505,3
E01005509,1
E01005510,5
E01005511,5
E01005512,3
E01005513,1
E01005514,2
E01005515,1
E01005498,3
E01005500,4
E01005503,10
E01005506,6
E01005507,3
E01005508,8
E01005524,3
E01005525,1
E01005526,3
E01005528,3
E01005536,2
E01005543,5
E01005527,1
E01005529,1
E01005551,1
E01005552,1
E01005553,1
E01005554,3
E01005534,3
E01005535,3
E01005537,7
E01005538,2
E01005540,6
E01005541,5
E01005542,3
E01005533,6
E01005539,3
E01005546,6
E01005547,4
E01005548,3
E01005530,8
E01005531,6
E01005532,1
E01005544,9
E01005545,8
E01005549,10
E01005550,9
E01021942,5
E01021943,7
E01021944,7
E01021945,8
E01021914,8
E01021927,8
E01021928,9
E01021929,9
E01021931,7
E01021933,9
E01021934,8
E01021935,9
E01021936,8
E01021937,7
E01021938,9
E01021939,8
E01021940,8
E01021941,8
E01021915,5
E01021916,7
E01021953,1
E01021955,3
E01021918,10
E01021919,7
E01021925,7
E01021960,10
E01021961,8
E01021920,7
E01021926,8
E01021957,4
E01021958,9
E01021959,6
E01021930,6
E01021932,7
E01021952,5
E01021954,6
E01021956,4
E01021950,6
E01021951,8
E01021962,3
E01021963,8
E01021964,10
E01021966,8
E01021946,8
E01021947,7
E01021948,7
E01021949,10
E01021965,9
E01021917,7
E01021921,6
E01021922,4
E01021923,7
E01021924,7
E01025355,9
E01025361,8
E01025362,8
E01025393,5
E01025363,9
E01025364,9
E01025366,3
E01025395,6
E01025396,2
E01025397,3
E01025398,3
E01025367,6
E01025368,2
E01025369,3
E01025381,1
E01025382,2
E01025383,5
E01025356,3
E01025373,8
E01025385,2
E01025387,4
E01033281,4
E01025377,10
E01025378,9
E01025379,4
E01025380,10
E01025357,7
E01025358,10
E01025365,7
E01025384,7
E01025359,4
E01025360,6
E01025375,7
E01025376,3
E01025371,3
E01025374,5
E01025391,3
E01025392,5
E01025394,4
E01025370,3
E01025388,3
E01025389,1
E01025390,3
E01021132,9
E01021133,5
E01021134,6
E01021139,6
E01021140,9
E01021141,10
E01021103,3
E01021114,6
E01021115,9
E01021116,4
E01021098,8
E01021099,9
E01021100,5
E01021104,7
E01021105,5
E01021101,4
E01021102,4
E01021117,5
E01021118,4
E01021119,1
E01021087,7
E01021088,6
E01021089,4
E01021109,5
E01021110,5
E01021084,4
E01021085,9
E01021086,6
E01021096,7
E01021097,6
E01021111,4
E01021113,4
E01021131,3
E01021135,2
E01021136,1
E01021137,3
E01021112,7
E01021120,5
E01021126,4
E01021127,5
E01021128,6
E01021093,6
E01021095,8
E01021123,7
E01021124,8
E01021125,5
E01021129,6
E01021138,3
E01021094,6
E01021106,6
E01021107,5
E01021108,6
E01021130,6
E01021090,4
E01021091,2
E01021092,1
E01021121,5
E01021122,4
E01007693,3
E01007694,2
E01007695,8
E01007697,2
E01007698,8
E01007816,4
E01007817,4
E01007819,6
E01007820,3
E01007821,5
E01007822,1
E01007796,3
E01007797,4
E01007798,7
E01007799,4
E01007800,2
E01007818,7
E01007777,3
E01007793,5
E01007794,1
E01007795,7
E01007778,7
E01007779,3
E01007780,4
E01007781,3
E01007782,3
E01007771,6
E01007772,3
E01007773,3
E01007774,4
E01007696,9
E01007801,9
E01007802,9
E01007803,4
E01007808,10
E01007775,1
E01007776,2
E01007783,3
E01007784,4
E01007728,4
E01007729,2
E01007730,2
E01007731,4
E01007732,4
E01007733,4
E01007719,1
E01007720,4
E01007721,1
E01007727,2
E01007740,2
E01007804,3
E01007805,3
E01007806,3
E01007807,4
E01007681,4
E01007691,10
E01007692,9
E01032926,9
E01032927,6
E01007723,1
E01007735,1
E01007737,1
E01007738,1
E01007739,1
E01007736,1
E01007765,4
E01007766,1
E01007768,2
E01007770,2
E01007741,9
E01007742,4
E01007743,9
E01007744,5
E01007745,2
E01007746,5
E01007715,1
E01007716,2
E01007717,2
E01007718,1
E01007677,1
E01007714,2
E01007767,3
E01007769,1
E01007685,7
E01007754,8
E01007755,8
E01007756,7
E01007761,3
E01007762,6
E01007682,4
E01007683,8
E01007686,7
E01007688,6
E01007725,6
E01007726,2
E01007757,6
E01007758,4
E01007759,3
E01007760,1
E01007763,2
E01007764,1
E01007708,3
E01007709,9
E01007710,10
E01007711,9
E01007724,7
E01007734,2
E01007684,7
E01007687,6
E01007689,8
E01007690,10
E01007675,5
E01007678,9
E01007679,3
E01007680,3
E01007712,8
E01007713,9
E01007811,8
E01007812,4
E01007813,6
E01007814,7
E01007676,2
E01007702,2
E01007703,6
E01007704,5
E01007705,8
E01007707,6
E01007666,6
E01007809,2
E01007810,4
E01007815,2
E01007665,8
E01007699,4
E01007700,7
E01007701,3
E01007706,6
E01007787,7
E01007788,4
E01007789,2
E01007792,8
E01007657,7
E01007659,7
E01007785,5
E01007786,5
E01007790,1
E01007791,1
E01007667,3
E01007668,1
E01007669,6
E01007670,9
E01007672,7
E01007673,3
E01007671,6
E01007674,10
E01007747,3
E01007750,5
E01007658,6
E01007660,6
E01007661,6
E01007662,1
E01007663,7
E01007664,5
E01007748,7
E01007749,8
E01007751,5
E01007752,8
E01007753,5
E01031129,7
E01031159,7
E01031160,8
E01031182,10
E01032891,8
E01032892,10
E01031137,7
E01031138,7
E01031139,10
E01031140,6
E01031141,4
E01031142,2
E01031171,6
E01031172,3
E01031173,5
E01031174,4
E01031151,10
E01031152,7
E01031153,6
E01031154,8
E01031181,5
E01031130,5
E01031131,6
E01031132,5
E01031133,5
E01031167,7
E01031168,4
E01031169,4
E01031170,5
E01031125,8
E01031127,2
E01031164,4
E01031165,5
E01032893,9
E01032894,7
E01032895,7
E01031155,9
E01031156,9
E01031157,9
E01031158,10
E01031143,9
E01031144,8
E01031145,10
E01031146,3
E01031161,8
E01031162,6
E01031163,4
E01031179,10
E01031180,8
E01031134,8
E01031135,10
E01031136,9
E01031175,10
E01031176,3
E01031177,3
E01031178,6
E01031147,10
E01031148,7
E01031149,9
E01031150,9
E01031166,8
E01030667,6
E01030668,8
E01030669,6
E01030670,8
E01030671,8
E01030672,10
E01030673,10
E01030674,5
E01030675,6
E01030676,3
E01030663,3
E01030664,6
E01030665,5
E01030666,7
E01030687,10
E01030688,9
E01030656,4
E01030658,8
E01030685,8
E01030686,8
E01030689,10
E01030690,8
E01030691,9
E01030692,10
E01030652,5
E01030653,6
E01030654,5
E01030657,3
E01030659,9
E01030647,8
E01030648,6
E01030649,6
E01030650,3
E01030651,6
E01030655,8
E01030662,7
E01030677,6
E01030678,5
E01030679,9
E01030680,10
E01030645,3
E01030646,7
E01030660,8
E01030661,7
E01030684,9
E01030681,5
E01030682,9
E01030683,8
E01030693,8
E01030694,6
E01030695,10
E01030696,7
E01028371,9
E01028403,9
E01028411,10
E01028357,10
E01028358,7
E01028359,10
E01028360,6
E01028361,10
E01028362,3
E01028393,10
E01028394,9
E01028395,9
E01028413,5
E01028414,10
E01028415,9
E01028354,10
E01028355,9
E01028384,10
E01028385,10
E01028386,10
E01028396,10
E01028398,9
E01028399,10
E01028416,8
E01028417,10
E01028418,10
E01028356,10
E01028375,5
E01028376,10
E01028377,10
E01028397,8
E01028363,8
E01028364,10
E01028365,10
E01028391,10
E01028392,6
E01028372,5
E01028373,10
E01028374,6
E01028400,10
E01028401,10
